paper_id,title,authors,text,metadata
721b3e6ae8af24a4f625540bbb6e2c02fb77b491,mRNA pseudoknot structures can act as ribosomal roadblocks,"Jesper Tholstrup, Lene B Oddershede, Michael A Sørensen","INTRODUCTION The reading frame of the vast majority of mRNAs is determined by the start codon after which the downstream cistron is translated in the same frame. Maintenance of the reading frame occurs without further signals to the ribosome. However, examples of genes containing information for programmed frameshifts can be","{""paper_id"": ""721b3e6ae8af24a4f625540bbb6e2c02fb77b491"", ""title"": ""mRNA pseudoknot structures can act as ribosomal roadblocks"", ""authors"": ""Jesper Tholstrup, Lene B Oddershede, Michael A S\u00f8rensen""}"
e2a428dc2e6fdc4ef6f6c9537409b90f106639f4,A Disease Around the Corner,,"possible outbreak of DF in Korea by comparison of characteristics of dengue cases with those of Japan. In this study, the authors conducted a comparative observation of the epidemiological characteristics and risk factors of DF between Korea and Japan during 2006 to 2010. To compare the epidemiological characteristics of dengue","{""paper_id"": ""e2a428dc2e6fdc4ef6f6c9537409b90f106639f4"", ""title"": ""A Disease Around the Corner"", ""authors"": ""nan""}"
a24b5a764c19d383dbfe795779b18799c6d2f4e9,Expression and Purification of the Uropathogenic Escherichia coli PapG Protein and its Surface Absorption on Lactobacillus reuteri: Implications for Surface Display System Vaccines,"Fatemeh Ashrafi, Jalil Fallah Mehrabadi, ; Seyed, Davar Siadat, ; Mohammad, Reza Aghasadeghi",Background Urinary tract infection (UTI) involves colonization and invasion of bacteria into the tissues of the urinary tract. The infection in humans is influenced by gender and age and is common in young women (1) (2) (3) . Uropathogenic Escherichia coli UPEC bacteria often originate from feces and once these,"{""paper_id"": ""a24b5a764c19d383dbfe795779b18799c6d2f4e9"", ""title"": ""Expression and Purification of the Uropathogenic Escherichia coli PapG Protein and its Surface Absorption on Lactobacillus reuteri: Implications for Surface Display System Vaccines"", ""authors"": ""Fatemeh Ashrafi, Jalil Fallah Mehrabadi, ; Seyed, Davar Siadat, ; Mohammad, Reza Aghasadeghi""}"
d2c536058f4f78ea00836ff72187c4c1b43e47da,The Reemergent 1977 H1N1 Strain and the Gain-of-Function Debate,"Michelle Rozo, Gigi Kwik Gronvall","I n 1977, an H1N1 influenza virus appeared and circled the globe.Colloquially referred to as the ""Russian flu,"" as the USSR was the first to report the outbreak to the World Health Organization (WHO), the 1977 strain was actually isolated in Tientsin, Liaoning, and Jilin, China, almost simultaneously in May","{""paper_id"": ""d2c536058f4f78ea00836ff72187c4c1b43e47da"", ""title"": ""The Reemergent 1977 H1N1 Strain and the Gain-of-Function Debate"", ""authors"": ""Michelle Rozo, Gigi Kwik Gronvall""}"
2e85e487853731cc083f75a7b86e7649a7e2272c,An mRNA Vaccine Protects Mice against Multiple Tick-Transmitted Flavivirus Infections,"Laura A Vanblargan, Sunny Himansu, Bryant M Foreman, Gregory D Ebel, Theodore C Pierson, Michael S Diamond Correspondence","In Brief VanBlargan et al. demonstrate a lipid nanoparticle-encapsulated mRNA vaccine against Powassan virus, an emerging tick-borne flavivirus, is highly immunogenic in mice and protects against lethal Powassan virus infection. Furthermore, the vaccine induces a cross-reactive antibody response against other tick-borne flavivirus that is protective against disease caused by Langat","{""paper_id"": ""2e85e487853731cc083f75a7b86e7649a7e2272c"", ""title"": ""An mRNA Vaccine Protects Mice against Multiple Tick-Transmitted Flavivirus Infections"", ""authors"": ""Laura A Vanblargan, Sunny Himansu, Bryant M Foreman, Gregory D Ebel, Theodore C Pierson, Michael S Diamond Correspondence""}"
e552060ddffa5574e514e54986f35acb95bcc4dc,VIGOR extended to annotate genomes for additional 12 different viruses,"Shiliang Wang, Jaideep P Sundaram, Timothy B Stockwell","INTRODUCTION The advance of sequencing technologies, especially next-generation sequencing technologies, makes genome sequencing more efficient and more cost-effective.Tremendous quantities of sequence data, particularly the sequences of clinical specimens, are being generated daily by sequencing centres and individual laboratories. The prediction and annotation of genes is the first and most critical","{""paper_id"": ""e552060ddffa5574e514e54986f35acb95bcc4dc"", ""title"": ""VIGOR extended to annotate genomes for additional 12 different viruses"", ""authors"": ""Shiliang Wang, Jaideep P Sundaram, Timothy B Stockwell""}"
471aa6c890ce013986b2f55f65bde5b06615f456,Dominant LMAN2L mutation causes intellectual disability with remitting epilepsy,"Reem A Alkhater, Peixiang Wang, Alessandra Ruggieri, Lori Israelian, Susan Walker, Stephen W Scherer, Mary Lou Smith, Berge A Minassian","Introduction Lectin mannose-binding (LMAN) is a family of three ubiquitously expressed proteins (LMAN1, LMAN2, and LMAN2L), which, anchored in the endoplasmic reticulum (ER) through a C-terminal KRFY sequence interact with glucan chains of select glycoproteins to direct them to extracellular secretion. LMAN1 (ERGIC-53), the best-studied of the group, is so","{""paper_id"": ""471aa6c890ce013986b2f55f65bde5b06615f456"", ""title"": ""Dominant LMAN2L mutation causes intellectual disability with remitting epilepsy"", ""authors"": ""Reem A Alkhater, Peixiang Wang, Alessandra Ruggieri, Lori Israelian, Susan Walker, Stephen W Scherer, Mary Lou Smith, Berge A Minassian""}"
4e5e41c6bee286394aab9998f7c4b2401a80333b,,,"Introduction Worldwide, the leading cause of paediatric mortality and morbidity in the postneonatal period remains lower respiratory tract infections (LRTIs). The WHO (World Health Organization) estimated that more than 800 000 of the 5.6 million total deaths in children less than 5 years old were caused by LRTIs in 2016.","{""paper_id"": ""4e5e41c6bee286394aab9998f7c4b2401a80333b"", ""title"": ""nan"", ""authors"": ""nan""}"
b09fe466052873919115ea1da6510a01704c6c3a,Use of Dipstick Assay and Rapid PCR-DNA Analysis of Nasal Secretions for Diagnosis of Bacterial Sinusitis in Children With Chronic Cough,"Charles Song, Jeena Chorath, Youngju Pak, Nasser Redjal","Introduction Chronic cough is defined as daily cough lasting 4 weeks or longer. 1 In children under 15 years of age, the causes of chronic cough include congenital defects, asthma, foreign body aspiration, infections, allergic diseases, gastroesophageal reflux, tumors, and other rare causes. 2 Among these, the most common etiologies","{""paper_id"": ""b09fe466052873919115ea1da6510a01704c6c3a"", ""title"": ""Use of Dipstick Assay and Rapid PCR-DNA Analysis of Nasal Secretions for Diagnosis of Bacterial Sinusitis in Children With Chronic Cough"", ""authors"": ""Charles Song, Jeena Chorath, Youngju Pak, Nasser Redjal""}"
e008bb9bd16411df2029bfbfd2df3fef72a7e575,SYSTEMATIC REVIEW Extreme water-related weather events and waterborne disease,"K F C A Nn, D Rh Thomas, R L Salmon, A P Wyn-Jones, A N D D Ka","INTRODUCTION Global climate change is expected to affect the frequency, intensity and duration of extreme waterrelated weather events such as excessive rainfall, storm surges, floods, and drought [1] [2] [3] . Recent extreme water-related weather events have included drought in Russia and flooding in Sri Lanka, the Philippines, Pakistan, Australia","{""paper_id"": ""e008bb9bd16411df2029bfbfd2df3fef72a7e575"", ""title"": ""SYSTEMATIC REVIEW Extreme water-related weather events and waterborne disease"", ""authors"": ""K F C A Nn, D Rh Thomas, R L Salmon, A P Wyn-Jones, A N D D Ka""}"
418d9334932cd1b03e23fd6e03c01e660fff4bd4,The many paths to frameshifting: kinetic modelling and analysis of the effects of different elongation steps on programmed -1 ribosomal frameshifting,"Pei-Yu Liao, Yong Seok Choi, Jonathan D Dinman, Kelvin H Lee","INTRODUCTION Programmed ribosomal frameshifting (PRF) is a process where specific signals in the mRNA direct the ribosome to switch reading frame at a certain efficiency. In À1 PRF, the ribosome slips 1 nt towards the 5 0 -end of the mRNA during translation. Several viruses, including human immunodeficiency virus type","{""paper_id"": ""418d9334932cd1b03e23fd6e03c01e660fff4bd4"", ""title"": ""The many paths to frameshifting: kinetic modelling and analysis of the effects of different elongation steps on programmed -1 ribosomal frameshifting"", ""authors"": ""Pei-Yu Liao, Yong Seok Choi, Jonathan D Dinman, Kelvin H Lee""}"
e100d3d45507da10018bc2b410c93072756fef47,"Genomics and Proteomics of Mycobacteriophage Patience, an Accidental Tourist in the Mycobacterium Neighborhood","Welkin H Pope, Deborah Jacobs-Sera, Daniel A Russell, Daniel H F Rubin, Afsana Kajee, Zama N P Msibi, Michelle H Larsen, William R Jacobs, Jeffrey G Lawrence, Roger W Hendrix, Graham F Hatfull","phages (average, 57.3% GC). The genome diversity and percent GC range of the mycobacteriophages support a model for phage genome evolution in which phages migrate much more rapidly across a diverse bacterial landscape than their genomes ameliorate toward that of any one host (4) . Thus, mycobacteriophages at the lower","{""paper_id"": ""e100d3d45507da10018bc2b410c93072756fef47"", ""title"": ""Genomics and Proteomics of Mycobacteriophage Patience, an Accidental Tourist in the Mycobacterium Neighborhood"", ""authors"": ""Welkin H Pope, Deborah Jacobs-Sera, Daniel A Russell, Daniel H F Rubin, Afsana Kajee, Zama N P Msibi, Michelle H Larsen, William R Jacobs, Jeffrey G Lawrence, Roger W Hendrix, Graham F Hatfull""}"
4b55b2415bd2adff96e6013f792d281693bf4587,Interferon-Induced Transmembrane Protein- Mediated Inhibition of Host Cell Entry of Ebolaviruses,"Florian Wrensch, Christina B Karsten, Kerstin Gnirß, Markus Hoffmann, Kai Lu, Ayato Takada, Michael Winkler, Graham Simmons, Stefan Pöhlmann","responsible for outbreaks of severe disease in sub-Saharan Africa, which are associated with high case fatality rates [2, 3] . In addition, an EBOV disease is currently ongoing in Western Africa [4] and is associated with 25 791 cases and 10 689 deaths (as of 15 April 2015) [5] .","{""paper_id"": ""4b55b2415bd2adff96e6013f792d281693bf4587"", ""title"": ""Interferon-Induced Transmembrane Protein- Mediated Inhibition of Host Cell Entry of Ebolaviruses"", ""authors"": ""Florian Wrensch, Christina B Karsten, Kerstin Gnir\u00df, Markus Hoffmann, Kai Lu, Ayato Takada, Michael Winkler, Graham Simmons, Stefan P\u00f6hlmann""}"
ca70e687fe7d0471c95bc8e75b588860343fb0c6,"Unrealistic Optimism, Sex, and Risk Perception of Type 2 Diabetes Onset: Implications for Education Programs","Wanda Reyes-Velázquez, Claudia Sealey-Potts","H istorically, type 2 diabetes was usually diagnosed in individuals ≥40 years of age. However, as reported by the SEARCH for Diabetes in Youth Study (1) between 2001 and 2005, the prevalence of type 2 diabetes among younger age-groups (<20 years of age) more than doubled. There has also been","{""paper_id"": ""ca70e687fe7d0471c95bc8e75b588860343fb0c6"", ""title"": ""Unrealistic Optimism, Sex, and Risk Perception of Type 2 Diabetes Onset: Implications for Education Programs"", ""authors"": ""Wanda Reyes-Vel\u00e1zquez, Claudia Sealey-Potts""}"
3576be15e43a9224dc88101b7423dc1bcd89f9e0,,,"Introduction Porcine epidemic diarrhea virus (PEDV; Figure 1 ) causes acute outbreaks of severe diarrhea and vomiting in all ages of swine, with high morbidity (often 100%) and variable mortality (low in older pigs, but as high as 50 to 100% in young pigs). It is spread via the fecal-oral","{""paper_id"": ""3576be15e43a9224dc88101b7423dc1bcd89f9e0"", ""title"": ""nan"", ""authors"": ""nan""}"
0e78935692851b0466f5a9234adb024e7735c8a3,Perspectives of public health laboratories in emerging infectious diseases,"Bing Kaw,  Chua, Duane J Gubler","INTRODUCTION Infectious diseases have affected humans since the first recorded history of man. Infectious diseases remain the second leading cause of death worldwide despite the recent rapid developments and advancements in modern medicine, science and biotechnology. Greater than 15 million (.25%) of an estimated 57 million deaths that occur throughout","{""paper_id"": ""0e78935692851b0466f5a9234adb024e7735c8a3"", ""title"": ""Perspectives of public health laboratories in emerging infectious diseases"", ""authors"": ""Bing Kaw,  Chua, Duane J Gubler""}"
96a2891a55f0d6076cd89b09e8571d4ce262fbc7,Molecular Epidemiology of Paramyxoviruses in Frugivorous Eidolon helvum Bats in Zambia,"Walter Muleya, Michihito Sasaki, Yasuko Orba, Akihiro Ishii, Yuka Thomas, Emiko Nakagawa, Hirohito Ogawa, Bernard Hang&apos;ombe, Boniface Namangala, Aaron Mweene, Ayato Takada, Takashi Kimura, Hirofumi Sawa","In the past 10 years, a lot of attention has been given to bats as reservoirs of emerging zoonotic viruses. This has been as a result of the high detection rate of previously unknown viral sequences in bats coupled with the emergence of pathogens, such as Hendra, Nipah, Severe acute","{""paper_id"": ""96a2891a55f0d6076cd89b09e8571d4ce262fbc7"", ""title"": ""Molecular Epidemiology of Paramyxoviruses in Frugivorous Eidolon helvum Bats in Zambia"", ""authors"": ""Walter Muleya, Michihito Sasaki, Yasuko Orba, Akihiro Ishii, Yuka Thomas, Emiko Nakagawa, Hirohito Ogawa, Bernard Hang&apos;ombe, Boniface Namangala, Aaron Mweene, Ayato Takada, Takashi Kimura, Hirofumi Sawa""}"
8fec2036fb2e98cbb9d4f955ce1d5198d1a09b3c,Unreported intrinsic disorder in proteins: Building connections to the literature on IDPs,Vladimir N Uversky,"disorder. This series serves as a companion to ""Digested Disorder"" which provides a quarterly review of papers on intrinsically disordered proteins (IDPs) found by standard literature searches. The need for this alternative series results from the observation that there are numerous publications that describe IDPs (or hybrid proteins with ordered","{""paper_id"": ""8fec2036fb2e98cbb9d4f955ce1d5198d1a09b3c"", ""title"": ""Unreported intrinsic disorder in proteins: Building connections to the literature on IDPs"", ""authors"": ""Vladimir N Uversky""}"
d8b4bb30789355b295394864873228a15c4868b3,"Falling down the Rabbit Hole: aTRIP Toward Lexiconic Precision in the ""Gain-of-Function"" Debate","W Paul Duprex, Arturo Casadevall, Founding ","blow-by-blow account of how we ended up at the point where the U.S. Government instigated a ""pause"" on new and a voluntary cessation of ongoing/funded virology experiments. However, to understand where we are demands some appreciation of how virology began, the types of questions virologists ask, and the approaches that","{""paper_id"": ""d8b4bb30789355b295394864873228a15c4868b3"", ""title"": ""Falling down the Rabbit Hole: aTRIP Toward Lexiconic Precision in the \""Gain-of-Function\"" Debate"", ""authors"": ""W Paul Duprex, Arturo Casadevall, Founding ""}"
9c6e96b1ba2b2e3a95621656bbf142cc11eb955a,Prevalence and phylogenetic analysis of canine kobuviruses in diarrhoetic dogs in northeast China,"Chunqiu Li, Shan Wei, Donghua Guo, Zhihui Wang, Yufei Geng, Enyu Wang, Xiwen Zhao, Mingjun Su, Xinyu Wang, Dongbo Sun","The family Picornaviridae is highly diverse, currently comprising 17 genera, many of which consist of several species, subspecies and genotypes [1] . Kobuvirus is a newly recognized genus in the family Picornaviridae. Several studies have demonstrated that kobuviruses are transmitted through the fecal-oral route via the consumption of contaminated food","{""paper_id"": ""9c6e96b1ba2b2e3a95621656bbf142cc11eb955a"", ""title"": ""Prevalence and phylogenetic analysis of canine kobuviruses in diarrhoetic dogs in northeast China"", ""authors"": ""Chunqiu Li, Shan Wei, Donghua Guo, Zhihui Wang, Yufei Geng, Enyu Wang, Xiwen Zhao, Mingjun Su, Xinyu Wang, Dongbo Sun""}"
fdb66dfc7edf5a86eb121409bf6db0c0c59eded7,Cell free preparations of probiotics exerted antibacterial and antibiofilm activities against multidrug resistant E. coli,"Ahmed G Abdelhamid, Aliaa Esaam, Mahmoud M Hazaa","Introduction Escherichia coli is considered as a member of the dominant flora inhabiting the human colonic region. Although most of the members of this species are harmless to the intestinal lumen, some acquired virulence factors and can cause a wide range of human diseases (Nataro et al., 1998) . The","{""paper_id"": ""fdb66dfc7edf5a86eb121409bf6db0c0c59eded7"", ""title"": ""Cell free preparations of probiotics exerted antibacterial and antibiofilm activities against multidrug resistant E. coli"", ""authors"": ""Ahmed G Abdelhamid, Aliaa Esaam, Mahmoud M Hazaa""}"
0adc0c7498f0ebbb3c8f1c662da34605d5f91fe2,,,"Introduction COPD has become a major cause of chronic morbidity and mortality throughout the world, and the economic and social burden are projected to increase in the coming decades. 1 Hospitalization for acute exacerbation of COPD (AECOPD) is recognized as a major event in the natural history of COPD due","{""paper_id"": ""0adc0c7498f0ebbb3c8f1c662da34605d5f91fe2"", ""title"": ""nan"", ""authors"": ""nan""}"
3588b1ead834ac96e69e3f3e84b422dc3e43c068,,,"Introduction Immunoglobulins (antibodies [Abs]) are major protein components of the adaptive immune system, directed against foreign compounds and infectious agents. The IgG molecule consists of two light and two heavy chains connected by disulfide bonds; IgG is a monomer with a molecular weight of 146-160 kDa. Antigen-binding centers of Abs","{""paper_id"": ""3588b1ead834ac96e69e3f3e84b422dc3e43c068"", ""title"": ""nan"", ""authors"": ""nan""}"
09da5dea6fa9b08b2eb1549e85cbc7e29fd3f2f8,Very small embryonic-like stem cells (VSELs) represent a real challenge in stem cell biology: recent pros and cons in the midst of a lively debate,"M Z Ratajczak, E Zuba-Surma, W Wojakowski, M Suszynska, K Mierzejewska, R Liu, J Ratajczak, D M Shin, M Kucia","INTRODUCTION Despite vigorous effort and substantial financial investments, we still do not have in hand a pluripotent stem cell (PSC) that can be safely and efficiently employed to regenerate damaged tissues and organs. Despite a lot of promises, it is difficult even in animal models to demonstrate, in a reproducible","{""paper_id"": ""09da5dea6fa9b08b2eb1549e85cbc7e29fd3f2f8"", ""title"": ""Very small embryonic-like stem cells (VSELs) represent a real challenge in stem cell biology: recent pros and cons in the midst of a lively debate"", ""authors"": ""M Z Ratajczak, E Zuba-Surma, W Wojakowski, M Suszynska, K Mierzejewska, R Liu, J Ratajczak, D M Shin, M Kucia""}"
90a07d2dd8ed61a6605a0be5f7b5b738c82ad1f4,Preliminary Study on Detecting the SARS-CoV Specific Target cDNA Fragments by Multiplex PCR,"Wenbing Chen, Shousong Li, Biying Shao, Teng Zheng, Shuxun Jiang, Xiaorong Huang, Kaizhen Cai, Zhideng Zhang","Introduction In November 2002, the severe acute respiratory syndrome (SARS) emerged in Guangdong Province, China, and spreaded rapidly to other areas in China and more than 20 countries elsewhere in the world. Thousands of people were infected and hundreds were dead as a result of this disease. Although the situation","{""paper_id"": ""90a07d2dd8ed61a6605a0be5f7b5b738c82ad1f4"", ""title"": ""Preliminary Study on Detecting the SARS-CoV Specific Target cDNA Fragments by Multiplex PCR"", ""authors"": ""Wenbing Chen, Shousong Li, Biying Shao, Teng Zheng, Shuxun Jiang, Xiaorong Huang, Kaizhen Cai, Zhideng Zhang""}"
544a005c6288491bc6229435fddcdec62d6e24b9,Compounds with anti-influenza activity: present and future of strategies for the optimal treatment and management of influenza Part II: Future compounds against influenza virus,"R Gasparini, D Amicizia, P L Lai, N L Bragazzi, D Panatto","In the first part of this overview, we described the life cycle of the influenza virus and the pharmacological action of the currently available drugs. This second part provides an overview of the molecular mechanisms and targets of still-experimental drugs for the treatment and management of influenza. Briefly, we can","{""paper_id"": ""544a005c6288491bc6229435fddcdec62d6e24b9"", ""title"": ""Compounds with anti-influenza activity: present and future of strategies for the optimal treatment and management of influenza Part II: Future compounds against influenza virus"", ""authors"": ""R Gasparini, D Amicizia, P L Lai, N L Bragazzi, D Panatto""}"
c10a8172b1572b5f5d94ff56417549b51db7405c,Br ief Definitive Repor t Interferon lambda 4 expression is suppressed by the host during viral infection,"Meeae Hong, Johannes Schwerk, Chrissie Lim, Alison Kell, Abigail Jarret, Joseph Pangallo, Yueh-Ming Loo, Shuanghu Liu, Curt H Hagedorn, Michael Gale, Ram Savan","IntroductIon Type III IFNs are the most recently discovered family of IFNs with antiviral properties. The human IFN lambda (IFNL or IFNλ) locus is composed of IFNL1 (IL29), IFNL2 (IL28A), IFNL3 (IL28B), and IFNL4 genes located on chromosome 19 (Kotenko et al., 2003) . IFNλs signal through a heterodimeric receptor","{""paper_id"": ""c10a8172b1572b5f5d94ff56417549b51db7405c"", ""title"": ""Br ief Definitive Repor t Interferon lambda 4 expression is suppressed by the host during viral infection"", ""authors"": ""Meeae Hong, Johannes Schwerk, Chrissie Lim, Alison Kell, Abigail Jarret, Joseph Pangallo, Yueh-Ming Loo, Shuanghu Liu, Curt H Hagedorn, Michael Gale, Ram Savan""}"
30fd1c06ba7ba3777ee5a348dfc0ee8343f4fdb2,"INQUIRY: The Journal of Health Care Organization, Provision, and Financing","Mohammad Abdullah, Al Amad, Ali Ali Al, Abdulwahed Abdulgabar, Al Serouri, Yousef S Khader","Introduction Acute respiratory infections (ARIs) are a group of diseases that are caused by different microorganisms where viral etiologies are responsible for 80% of cases. 1 Influenza and noninfluenza viruses are responsible for significant annual morbidity and mortality across all age groups. 2 On average, influenza viruses infect 5% to","{""paper_id"": ""30fd1c06ba7ba3777ee5a348dfc0ee8343f4fdb2"", ""title"": ""INQUIRY: The Journal of Health Care Organization, Provision, and Financing"", ""authors"": ""Mohammad Abdullah, Al Amad, Ali Ali Al, Abdulwahed Abdulgabar, Al Serouri, Yousef S Khader""}"
defb6d472091880138cc95da0589cb3bccbd51b2,The Rubella Virus E2 and E1 Spike Glycoproteins Are Targeted to the Golgi Complex,"Tom C Hobman, Luann Woodward, Marilyn Gist Farquhar","bud from intracellular membranes in certain cell types. In this study the intracellular site of targeting of RV envelope E2 and E1 glycoproteins has been investigated in three different cell types (CHO, BHK-21 and Vero cells) transfected with a cDNA encoding the two glycoproteins. By indirect immunofluorescence, E2 and E1","{""paper_id"": ""defb6d472091880138cc95da0589cb3bccbd51b2"", ""title"": ""The Rubella Virus E2 and E1 Spike Glycoproteins Are Targeted to the Golgi Complex"", ""authors"": ""Tom C Hobman, Luann Woodward, Marilyn Gist Farquhar""}"
03afd58d8d29e1c6d008e06e38553079bbdc4d02,,"Ruth Gallily, Anne Warwick, Frederik B And,  Bang","Mice.--The C3H strain was originally obtained from Dr. H. B. Andervont of the National Cancer Institute as a strain free of the milk agent. It has been inbred in this laboratory for 69 generations. The PRI strain of mice was obtained from Dr. John Nelson in 1954 and has maintained,","{""paper_id"": ""03afd58d8d29e1c6d008e06e38553079bbdc4d02"", ""title"": ""nan"", ""authors"": ""Ruth Gallily, Anne Warwick, Frederik B And,  Bang""}"
a7aaf2c3f905813cd23b5ac719d49e662063edb9,"Open Forum Infectious Diseases Bioaerosol Sampling in Clinical Settings: A Promising, Noninvasive Approach for Detecting Respiratory Viruses","Tham T Nguyen, Mee K Poh, Jenny Low, Shirin Kalimuddin, Koh C Thoon, Wai C Ng, Benjamin D Anderson, Gregory C Gray","Although much of human-to-human respiratory virus transmission occurs through direct contact (personal or fomite), there is increasing evidence that respiratory viruses may be transmitted in air via large or small respiratory droplets at distances greater than previous anticipated [1] [2] [3] [4] [5] [6] . In recent studies, researchers at","{""paper_id"": ""a7aaf2c3f905813cd23b5ac719d49e662063edb9"", ""title"": ""Open Forum Infectious Diseases Bioaerosol Sampling in Clinical Settings: A Promising, Noninvasive Approach for Detecting Respiratory Viruses"", ""authors"": ""Tham T Nguyen, Mee K Poh, Jenny Low, Shirin Kalimuddin, Koh C Thoon, Wai C Ng, Benjamin D Anderson, Gregory C Gray""}"
34ce253ddb36103ae33bd011bfd7e1068332e889,ARTICLE Reconstructing propagation networks with natural diversity and identifying hidden sources,"Zhesi Shen, Wen-Xu Wang, Ying Fan, Zengru Di, Ying-Cheng Lai","O ne of the outstanding problems in interdisciplinary science is nonlinear and complex systems identification, prediction and control. Given a complex dynamical system, the various types of dynamical processes are of great interest. The ultimate goal in the study of complex systems is to devise practically implementable strategies to control","{""paper_id"": ""34ce253ddb36103ae33bd011bfd7e1068332e889"", ""title"": ""ARTICLE Reconstructing propagation networks with natural diversity and identifying hidden sources"", ""authors"": ""Zhesi Shen, Wen-Xu Wang, Ying Fan, Zengru Di, Ying-Cheng Lai""}"
6380422bd00767aa0bbbe938c7c8b01d16b734cb,Opinion,Eun Hwa Choi,"As part of mitigation strategies during the coronavirus disease 2019 (COVID-19) outbreak, schools in many parts of the world have been closed. In the Republic of Korea, the Ministry of Education postponed the start of the new school year until March 23, 2020. With the decrease in the number of","{""paper_id"": ""6380422bd00767aa0bbbe938c7c8b01d16b734cb"", ""title"": ""Opinion"", ""authors"": ""Eun Hwa Choi""}"
0d0ca66887cfd2b3a09f5205cdcbaa4479f17337,Successive occurrence of recombinant infectious bronchitis virus strains in restricted area of Middle East,"Istv An Kiss, Tam As Mat, Zal An Homonnay, T Imea Tat Ar-Kis, Vilmos Palya","Introduction Avian infectious bronchitis (IB) is an acute, contagious disease characterized primarily by respiratory signs, and consequently, by reduced weight gain and higher susceptibility to bacterial infections in growing chickens, while in hens decrease in egg production and quality is often observed. It is caused by the gammacoronavirus infectious bronchitis","{""paper_id"": ""0d0ca66887cfd2b3a09f5205cdcbaa4479f17337"", ""title"": ""Successive occurrence of recombinant infectious bronchitis virus strains in restricted area of Middle East"", ""authors"": ""Istv An Kiss, Tam As Mat, Zal An Homonnay, T Imea Tat Ar-Kis, Vilmos Palya""}"
1376526470f18216200ecd6c375d9913942fa362,"Origin, Evolution, and Virulence of Porcine Deltacoronaviruses in the United States","Yuanmei Ma, Yu Zhang, Xueya Liang, Fangfei Lou, Michael Oglesbee, Steven Krakowka, Jianrong Li, Ma Y Zhang, Y , Liang X , Lou F , Oglesbee M , Krakowka S Li, J ","The Deltacoronavirus genus has been only recently defined by genomic sequence analysis of both pig and avian isolates (15) . Since 2009, avian deltacoronaviruses have been detected in a wide range of domestic and wild birds (15) (16) (17) . The porcine deltacoronaviruses (PdCV) Hong Kong (HK) strains HKU15-155 and","{""paper_id"": ""1376526470f18216200ecd6c375d9913942fa362"", ""title"": ""Origin, Evolution, and Virulence of Porcine Deltacoronaviruses in the United States"", ""authors"": ""Yuanmei Ma, Yu Zhang, Xueya Liang, Fangfei Lou, Michael Oglesbee, Steven Krakowka, Jianrong Li, Ma Y Zhang, Y , Liang X , Lou F , Oglesbee M , Krakowka S Li, J ""}"
85b24dcdfc025236507fb1a3bdbb8eb816bbef92,Regression of established renal cell carcinoma in nude mice using lentivirus-transduced human T cells expressing a human anti-CAIX chimeric antigen receptor,"Agnes Shuk, Yee Lo, Chen Xu, Akikazu Murakami, Wayne A Marasco","INTRODUCTION Carbonic anhydrases (CA) are a family of zinc metalloenzymes, which catalyze reversible hydration of carbon dioxide in order to maintain pH balance in living organisms. CAIX is a transmembrane glycoprotein with molecular weight of 54/58kDa. Structurally, CAIX consists of four domains: an N-terminal proteoglycan-like domain (PG) (aa 53-111), a","{""paper_id"": ""85b24dcdfc025236507fb1a3bdbb8eb816bbef92"", ""title"": ""Regression of established renal cell carcinoma in nude mice using lentivirus-transduced human T cells expressing a human anti-CAIX chimeric antigen receptor"", ""authors"": ""Agnes Shuk, Yee Lo, Chen Xu, Akikazu Murakami, Wayne A Marasco""}"
61d252869a226c4393e4637cb90fa3b4df082ae3,Evaluation of a programme for 'Rapid Assessment of Febrile Travelers' (RAFT): a clinic-based quality improvement initiative,"Farah Jazuli, Terence Lynd, Jordan Mah, Michael Klowak, Dale Jechel, Stefanie Klowak, Howard Ovens, Sam Sabbah, Andrea K Boggild","INTRODUCTION Fever in the returned traveller is a common syndrome, occurring in 17% of ill returned Canadian travellers and new immigrants presenting for care after travel. 1 Although often due to self-limited infections, such as travellers' diarrhoea, fever after travel may indicate serious and potentially life-threatening causes, such as malaria,","{""paper_id"": ""61d252869a226c4393e4637cb90fa3b4df082ae3"", ""title"": ""Evaluation of a programme for 'Rapid Assessment of Febrile Travelers' (RAFT): a clinic-based quality improvement initiative"", ""authors"": ""Farah Jazuli, Terence Lynd, Jordan Mah, Michael Klowak, Dale Jechel, Stefanie Klowak, Howard Ovens, Sam Sabbah, Andrea K Boggild""}"
eea1eb720701f6b9dbb08915e800964d963a933e,What makes the hospitalisation system more efficient? An application of the decomposition method to Hong Kong morbidity data,"Paul S F Yip, Carmen K M Lee, Chun-Bong Chow, William T L Lo","INTRODUCTION Many healthcare systems seek to reduce the duration of hospital stay in order to reduce each episode's cost and enhance efficiency. Studies have confirmed that duration of hospital stay is regarded as an indicator of efficiency. [1] [2] [3] [4] For low dependency inpatients, a long hospital stay may","{""paper_id"": ""eea1eb720701f6b9dbb08915e800964d963a933e"", ""title"": ""What makes the hospitalisation system more efficient? An application of the decomposition method to Hong Kong morbidity data"", ""authors"": ""Paul S F Yip, Carmen K M Lee, Chun-Bong Chow, William T L Lo""}"
